sourceId,destinationId,relationship_type,source_system_name
68815009,56019007,AW,SNOMED CT
69156003,386639001,AW,SNOMED CT
69178005,417746004,AW,SNOMED CT
69254008,8060009,AW,SNOMED CT
69260008,14789005,AW,SNOMED CT
69260008,71388002,AW,SNOMED CT
69260008,387713003,AW,SNOMED CT
69287007,312001004,AW,SNOMED CT
69458009,417746004,AW,SNOMED CT
69561008,64572001,AW,SNOMED CT
69574002,73132005,AW,SNOMED CT
69696002,386639001,AW,SNOMED CT
69746005,55464009,AW,SNOMED CT
69746005,128139000,AW,SNOMED CT
69763009,353295004,AW,SNOMED CT
69913007,122549002,AW,SNOMED CT
69913007,417746004,AW,SNOMED CT
69920000,387713003,AW,SNOMED CT
70209001,71388002,AW,SNOMED CT
70694009,290028006,AW,SNOMED CT
70694009,782964007,AW,SNOMED CT
70861009,417746004,AW,SNOMED CT
70917000,64572001,AW,SNOMED CT
71023004,57054005,AW,SNOMED CT
71074007,417746004,AW,SNOMED CT
71216006,386639001,AW,SNOMED CT
71266000,417746004,AW,SNOMED CT
71695001,71388002,AW,SNOMED CT
71855000,225372007,AW,SNOMED CT
72163003,386661006,AW,SNOMED CT
72354005,81118006,AW,SNOMED CT
72354005,105590001,AW,SNOMED CT
72933006,122549002,AW,SNOMED CT
72933006,417746004,AW,SNOMED CT
72972005,64572001,AW,SNOMED CT
73030000,38341003,AW,SNOMED CT
73221001,128139000,AW,SNOMED CT
73280003,386639001,AW,SNOMED CT
73286009,56019007,AW,SNOMED CT
73301000,386661006,AW,SNOMED CT
73305009,56019007,AW,SNOMED CT
73308006,417746004,AW,SNOMED CT
73410007,90708001,AW,SNOMED CT
73431005,128139000,AW,SNOMED CT
73439007,417746004,AW,SNOMED CT
73749009,44247006,AW,SNOMED CT
73749009,771299009,AW,SNOMED CT
73837001,386639001,AW,SNOMED CT
73862001,19923001,AW,SNOMED CT
73862001,71388002,AW,SNOMED CT
73862001,276272002,AW,SNOMED CT
73862001,387713003,AW,SNOMED CT
73896008,312001004,AW,SNOMED CT
73990001,59108006,AW,SNOMED CT
74157006,387713003,AW,SNOMED CT
74225001,95898004,AW,SNOMED CT
74249003,363346000,AW,SNOMED CT
74369005,386639001,AW,SNOMED CT
74402000,387713003,AW,SNOMED CT
74610006,56717001,AW,SNOMED CT
74627003,73211009,AW,SNOMED CT
74669004,389086002,AW,SNOMED CT
74800004,386661006,AW,SNOMED CT
74865007,40388003,AW,SNOMED CT
74865007,387713003,AW,SNOMED CT
75013000,386639001,AW,SNOMED CT
75053002,386661006,AW,SNOMED CT
75446001,49062001,AW,SNOMED CT
75446001,71388002,AW,SNOMED CT
75446001,387713003,AW,SNOMED CT
75507000,417746004,AW,SNOMED CT
75544000,410942007,AW,SNOMED CT
75689006,235856003,AW,SNOMED CT
75836008,417746004,AW,SNOMED CT
75885003,55342001,AW,SNOMED CT
75947000,386639001,AW,SNOMED CT
76472002,386639001,AW,SNOMED CT
76521009,56019007,AW,SNOMED CT
76541004,233890005,AW,SNOMED CT
76771005,234457009,AW,SNOMED CT
76889003,386639001,AW,SNOMED CT
76931005,128561003,AW,SNOMED CT
76984009,10573002,AW,SNOMED CT
77099001,386639001,AW,SNOMED CT
77186001,386639001,AW,SNOMED CT
77361002,312001004,AW,SNOMED CT
77437008,71388002,AW,SNOMED CT
77498000,417746004,AW,SNOMED CT
77519009,71388002,AW,SNOMED CT
77737007,38341003,AW,SNOMED CT
77768006,417746004,AW,SNOMED CT
77890001,122549002,AW,SNOMED CT
77890001,417746004,AW,SNOMED CT
77970009,38341003,AW,SNOMED CT
78146007,14304000,AW,SNOMED CT
78240009,14106009,AW,SNOMED CT
78240009,40388003,AW,SNOMED CT
78240009,71388002,AW,SNOMED CT
78240009,387713003,AW,SNOMED CT
78302009,95606005,AW,SNOMED CT
78340007,49062001,AW,SNOMED CT
78340007,71388002,AW,SNOMED CT
78340007,387713003,AW,SNOMED CT
78355003,312001004,AW,SNOMED CT
78408007,386637004,AW,SNOMED CT
78477003,417746004,AW,SNOMED CT
78523004,122549002,AW,SNOMED CT
78523004,417746004,AW,SNOMED CT
78544004,38341003,AW,SNOMED CT
78717006,49062001,AW,SNOMED CT
78717006,119561005,AW,SNOMED CT
78717006,387713003,AW,SNOMED CT
78757009,417746004,AW,SNOMED CT
