atom_id,source_code
A21044864,28299
A19996766,81401
A18514775,3082F
A25756767,47535
A34770389,29883
A4850540,82943
A2060333,26416
A24208968,35131
A21050302,43755
A34771139,80504
A34774731,50976
A32354668,96423
A32353776,63088
A32354444,0110U
A4953735,11441
A19992512,23480
A24209958,55801
A21058073,28272
A23573214,1009743
A34772325,99404
A34775334,58674
A32354143,81401
A21049736,82495
A4853798,21060
A21050474,64893
A11000521,54865
A23579833,1018154
A21053052,61598
A19994539,87540
A23568229,1005359
A23576093,21179
A18512967,64611
A23570553,27603
A19994981,49540
A32367643,98967
A4851465,76932
A18515076,87206
A21031934,15574
A24210518,01931
A34767220,31623
A21049318,61615
A21033461,24125
A18512721,99350
A13078931,94610
A23573799,28122
A0809009,36460
A32351435,49501
A21049755,82948
A4857794,50551
A0682363,51575
A18514955,31511
A0013909,41826
A21048345,25259
A21033158,00566
A21057769,78014
A31178914,2022F
A34770633,87329
A27405555,0429T
A32361000,92519
A32366247,35045
A32356201,80179
A21052977,58600
A0968628,87560
A23569909,1002872
A25756687,77417
A34770528,58300
A34770135,0263U
A34770138,0266U
A31178978,35703
A32363300,95725
A21060890,87103
A0646999,29345
A32357007,11622
A34770772,99491
A32355900,63043
A32358718,88233
A21044771,27146
A24210805,58345
A13078638,41019
A13078532,25606
A34769887,35331
A34772241,91013
A4863820,15958
A24208997,35820
A15886713,01932
A24207868,81450
A34775355,62252
A34772296,0649T
A32361366,11643
A32366194,34151
A32367396,0165U
A32361601,19369
A4859855,22325
A24210442,3775F
A21033832,32554
A21054487,31051
A21060871,86757
A21048787,35372
A0750947,88040
A21044371,11740
A23576551,1002F
A1747428,15852
A32352353,92229
A32351167,35045
A32353709,61616
A24211435,33776
A23577211,1004749
A21055351,01392
A13077768,32551
A21045819,64766
A19995663,36835
A34770518,55920
A31180152,80280
A32366375,43107
A32351422,47900
A23578172,1014062
A0776436,86977
A0646891,82172
A25756475,1027834
A4917350,83069
A19993825,93278
A32355443,35021
A1745770,80402
A18512882,20103
A19993382,42808
A24206963,22512
A4859588,28226
A25756494,78266
A34768683,0662T
A21048693,33031
A8577392,50396
A19994859,29870
A0680851,36825
A24209234,71100
A21051372,81290
A21049193,57160
A15885436,15781
A32351081,33995
A4863389,48146
A21041049,27638
A27404969,1022204
A27405048,TT
A21049548,68750
A32350511,11305
A32357640,35141
A21046311,92556
A18514793,11011
A19994453,81373
A2408873,49905
A34767195,27558
A34768500,64763
A28577746,38222
A29928652,81286
A32355968,64461
A32367227,86171
A19995795,57105
A19997160,31239
A0783288,33237
A21043971,81509
A23569622,22212
A23573705,25310
A23569760,27680
A32367690,99252
A32367575,94621
A32353980,76813
A23568795,23030
A1748622,25135
A23579509,27105
A34773310,0281U
A19991777,01140
A32359571,27134
A4851517,26110
A19995807,59350
A21050377,90792
A24211218,64645
A34767724,25500
A0672041,82435
A32359279,15115
A18511929,4330F
A32365183,0063U
A21034419,58660
A21033795,31540
A21053644,88302
A21035106,88305
A1749892,50830
A34772039,51727
A31179266,64445
A32364369,50557
A32366696,63091
A32364681,73719
A32354148,81401
A18513359,58670
A32361321,11306
A23574087,1014175
A19993599,68761
A24210235,78227
A23580460,1003120
A24206420,33212
A34772576,54440
A29929176,1035188
A23570708,23077
A24206854,76506
A24207969,00402
A21038115,58800
A23576491,63051
A11000716,96040
A23575421,28120
A0014405,96900
A11001152,35305
A34767610,0685T
A34769940,48500
A4858015,43020
A32351217,36246
A32351250,37231
A32360757,85348
A21054149,72265
A21036603,86750
A19994198,46612
A8577679,28022
A21035829,24340
A1414702,27424
A23568679,15576
A23577024,27497
A28577519,15730
A32353074,25909
A32362766,81231
A15887620,21210
A34771358,22614
A21060014,47371
A27406113,31575
A29928669,0022U
A4863327,84830
A1946369,62350
A21048396,26434
A23572867,24145
A21032867,83615
A34770920,33620
A18513780,61783
A34769290,25624
A29929994,0056U
A17110404,4269F
A32354283,83012
A2059545,29085
A34772997,31725
A32363214,92943
A32365070,86769
A4859873,27510
A25757085,27540
A21048913,43242
A23572138,27496
A34772214,0258U
A34769762,20700
A32350689,15278
A19997457,70240
A21052872,52281
A8577071,50948
A34768985,62160
A32361330,11406
A31180149,80230
A31179085,81542
A15885060,22861
A32365448,99152
A19995760,51597
A27405195,33405
A34774634,33251
A21047188,33416
A4953636,57455
A23580944,20610
A29928993,36568
A15885044,21249
A21040871,24120
A21045815,64736
A34767797,33947
A34770597,75565
A34772685,77261
A0783772,11760
A27404988,62323
A32353911,70558
A8576015,75891
A8577393,50686
A8577674,28024
A13078308,4064F
A23579449,24371
A21051405,82803
A19992785,66172
A34770925,33894
A32361420,14061
A21059370,26130
A0656202,47556
A32359658,31554
A18513024,86904
A18514303,88174
A34770977,44379
A32358100,63091
A32355944,63303
A32354262,81554
A15885597,30000
A23573291,1018147
A23570020,1010147
A34773697,59870
A19997443,68840
A24209095,55550
A21034190,47420
A21038630,82310
A13077541,27814
A23574047,1010843
A28578185,97761
A19996039,86665
A15886181,4169F
A34771151,87324
A23570088,1014645
A23572810,20975
A19993740,86200
A34774041,26510
A18512302,99478
A21031738,92943
A32359973,46045
A21056474,52330
A34773962,01941
A31180485,1035675
A21042913,63252
A0783752,49606
A21036794,0175T
A18513321,37226
A17110760,46280
A32352462,95711
A2059658,26607
A21036543,83864
A19992055,63303
A23578894,43220
A34769623,0242U
A34774805,64569
A19991904,43846
A21032067,15821
A4855251,63170
A23575117,99000
A18514599,49324
A21041619,49566
A32367715,99416
A0675029,23605
A19994854,28272
A24211981,33947
A0849453,27889
A11001370,2018F
A34774303,69554
A32357864,49040
A32354994,15277
A17111495,51729
A32362112,41899
A32360043,50548
A32367079,81404
A34771772,95873
A32352302,0210U
A21048435,27120
A23575765,1020896
A23580647,49405
A23578037,1005686
A34773328,90758
A23579682,1003101
A32357868,49205
A23573127,1004270
A2407827,11422
A0736849,21270
A21033755,29805
A27405524,36473
A0924109,80051
A18515096,88155
A32350751,17283
A32354061,80053
A4858503,50120
A21048849,38520
A27405213,1029711
A34771669,78014
A29928921,96121
A32351639,64448
A21043067,86376
A21043182,15822
A21042550,88319
A19993777,87516
A23581087,27218
A23577028,27497
A23581145,29862
A34774054,27501
A21050217,95120
A0644836,00846
A21042147,69440
A21043048,63190
A21053218,64787
A24209426,37237
A28578376,1031063
A19993585,67334
A23570855,1014156
A21054649,44615
A21048273,23107
A32366631,62223
A34769256,19285
A34771938,29540
A0968622,87531
A23577300,1009603
A23577248,1006739
A19993115,15152
A18513140,27070
A34773917,0685T
A27405122,0424T
A32353752,63047
A32353849,64646
A19995207,77761
A4849525,95146
A21048403,26536
A23576393,1003105
A23571601,1009070
A25756943,81210
A34775064,01472
A32367466,90967
A32361895,33955
A32356169,78804
A15888103,27637
A4859764,27827
A0783184,65222
A0968604,87485
A34769246,15271
A34773236,77399
A32366022,26546
A32360689,81406
A32356612,90474
A21054437,27880
A2060195,74363
A11000704,88106
A1747054,29850
A15886173,3318F
A13078540,32503
A2059717,25024
A34773524,27498
A34773787,78999
A32357040,13120
A19995443,21554
A32351373,44720
A4856688,23680
A24207827,77318
A0022263,82108
A24209235,71101
A21060163,53510
A21040519,0071T
A21038686,84545
A32367544,93461
A32360921,0169U
A21059412,27080
A18514546,27664
A21057780,86677
A34773837,90675
A25757213,81493
A34767750,27881
A34769435,52007
A0674969,27230
A18513495,93308
A19997771,81243
A19993176,32671
A25756904,39401
A32366828,73522
A4854647,40701
A29929205,0046U
A32358466,81401
A18512042,20808
A21035698,95134
A21056533,57295
A21044613,24125
A13078250,0164T
A34773869,93618
A32363527,11602
A32351695,66987
A32358800,0196U
A21033483,24600
A19992378,11604
A23574888,1014174
A18512065,31231
A23574966,4555F
A21046630,82013
A25756578,47536
A25755903,39402
A34773009,33269
A31178850,0110U
A4917212,86747
A4851478,50974
A21054192,00530
A21034498,61595
A21042537,88305
A23568948,29700
A24207786,33959
A4927654,70557
A32358950,1013397
A31178609,0119U
A29928934,99453
A32352838,15772
A32358039,63003
A21052373,32507
A4858126,31205
A21040331,86631
A34770247,0018M
A34767714,24342
A34771216,92533
A32362911,81430
A0644829,00170
A1414611,25031
A4850409,29855
A21054612,42408
A21054891,67560
A18513012,84163
A32360327,69620
A32358474,81401
A32358822,90586
A32366856,75705
A13077544,27829
A23570115,1020552
A34769388,42182
A34767155,22610
A34773349,93596
A19995637,33778
A21054021,78072
A21045601,61210
A21045835,65114
A19992094,68420
A23571668,1014146
A15887653,23350
A19995020,54300
A21033738,28675
A4855854,28035
A15885569,28193
A19997764,37192
A21040732,15835
A32363561,12035
A32355035,17273
A32355133,21936
A19996089,90887
A24212373,36830
A17110996,27394
A4861612,51797
A32352729,12017
A32362111,41874
A32358632,85293
A0783558,26548
A21033966,36416
A25757164,15736
A34774042,26516
A34773639,44346
A34770400,33269
A1747333,44130
A4855920,33660
A24211731,63600
A24208294,61624
A23577648,15576
A21034959,83497
A34771370,23929
A32353127,27299
A32351889,80055
A24210383,80343
A27405253,TV
A24207119,80365
A19995002,51741
A0813780,40899
A21041400,40843
A18513406,82127
A32357217,17281
A32353599,50949
A23576305,81263
A34769764,20972
A32350506,11103
A23576090,21084
A21041767,54800
A24209818,35121
A21060058,49568
A21045370,49652
A34771147,87301
A8577051,43653
A32353437,41251
A32356843,98971
A24212194,01850
A19995903,68850
A21059450,27405
A18514204,58554
A23574720,1003681
A34769890,36227
A1945915,00145
A19992491,01830
A32358993,97598
A8584509,11443
A4891866,82726
A21057651,87901
A23580251,25290
A19992360,4526F
A27405045,RE
A15886619,4190F
A23572004,21348
A21038454,69120
A23574949,80177
A21032668,64712
A34774591,27882
A34769880,33910
A23576213,27323
A0723559,51600
A19997174,32491
A19994382,73719
A23571318,26230
A31180213,0134U
A29929563,0021U
A18514355,99475
A32355102,21012
A32351531,60281
A0675576,57311
A0777907,55720
A21050003,92025
A4855956,30630
A23579392,21235
A11000390,1006F
A21060172,54164
A8584185,40520
A18513071,90960
A32358883,93279
A32359887,39503
A17111155,20690
A4891900,64902
A21055340,00851
A27405014,96161
A23570751,43260
A19996236,81293
A28578726,00731
A32359769,34831
A32366709,63103
A4859378,57305
A4859710,24577
A29929878,0006M
A21038209,61608
A21042548,88307
A19993136,49083
A24210292,20606
A21046173,87015
A21052216,27606
A23568316,1009965
A32354276,82746
A34769534,72146
A32365805,17261
A32366796,70330
A32358571,81442
A21047677,80170
A0802356,44603
A24211906,78305
A21056245,43281
A21052880,52334
A21041244,33645
A23575220,19302
A34768163,99487
A34767143,21395
A32360501,80055
A32364920,81403
A19996741,78630
A21045476,52351
A21038795,88304
A21046263,88309
A23573126,1004247
A32365668,13151
A32362561,71555
A28577881,25000
A21045584,60505
A31179523,20705
A32357705,37229
A32364459,58605
A32360234,63090
A21042412,85301
A21057706,12047
A15887618,21193
A8582796,68745
A32351317,43202
A32353762,63057
A32358229,72195
A32356109,75956
A31180456,0107U
A28577977,81238
A29929309,38531
A32359842,36248
A32358486,81403
A19992513,23665
A19991923,46750
A23577318,1010815
A21050495,86146
A0724260,48540
A21049814,86332
A34772680,77013
A32358395,80400
A19995603,28210
A19995649,35331
A32352118,86327
A21057797,95811
A19992340,3022F
A34768390,43263
A32360680,81406
A21039339,99070
A19996430,33840
A19995742,50130
A32351834,77789
A34773161,62117
A32357343,23077
A32362861,81405
A32360439,77280
A19994418,77290
A19996050,86920
A34774055,27516
A34767206,28250
A31180499,95721
A32363163,90667
A1414231,11950
A15887630,21445
A21050419,0314T
A21047462,57106
A21047707,81599
A21055347,01150
A4849317,27818
A1061529,30630
A4857006,42320
A15887952,01232
A19993388,43020
A32356700,93268
A32362912,81431
A15886509,4164F
A29929002,61333
A24207777,33231
A1746143,13122
A21033161,00702
A19994093,31626
A32365385,95724
A32357519,33234
A32357789,43263
A21033837,32856
A21038824,88309
A23569272,82777
A32354453,0150U
A32356069,73725
A0708876,82946
A21044060,86710
A4852170,10121
A24209480,80328
A24209488,80347
A4742585,69502
A31179883,87563
A32366255,35131
A19996653,64742
A8582401,43425
A4917657,45330
A4853802,27332
A21052844,51020
A19993093,4220F
A0769026,31375
A34768053,0284U
A21037811,43641
A4861924,41251
A32365826,17272
A32352485,95991
A32351927,81231
A0795855,12015
A1749306,61050
A21058652,81293
A8578292,28116
A34772211,0254U
A34767271,42330
A24211243,1022247
A21044597,23545
A18512547,57460
A21038613,81301
A13079071,28446
A21035542,84260
A19993866,0556F
A31178592,0089U
A28578040,0494T
A21060787,82950
A19997056,38230
A13078700,29828
A21060147,52354
A23573963,1005946
A23569553,16025
A23578564,21340
A19996260,0271T
A32361545,17272
A24210965,73090
A25756030,78264
A24211891,77470
A21042880,28250
A0716224,86308
A24208683,80320
A34772911,17274
A31180297,0591T
A32353020,22858
A32351636,64400
A21048828,37188
A21047944,99341
A13078324,01952
A25756769,47543
A34774611,29876
A34772248,92558
A31179275,64451
A32355765,57105
A24207745,80361
A1946413,77761
A21044616,24126
A8577070,50947
A23573181,1007663
A15887723,28090
A24208748,1500F
A23568984,81226
A4891948,88241
A15884886,99480
A32364374,50576
A8583442,82633
A21033650,27501
A8583963,43313
A34771308,10012
A17110472,37765
A19993368,38740
A32357994,60254
A32358648,86806
A21059356,25650
A0816843,63301
A21034733,67930
A21043966,81375
A34773812,87809
A34772115,66989
A32361326,11312
A32362774,81275
A15885071,24150
A15885419,11920
A0796571,44365
A4856727,27558
A27759950,90651
A21044306,01742
A21037984,50955
A21043818,65600
A25756037,87305
A34770370,27594
A19993697,82136
A31178881,92201
A32351941,81340
A15887659,23540
A4856703,27250
A4862541,33766
A21058700,83951
A23573940,1003913
A21048549,28103
A32357363,24498
A17111256,27645
A21049229,59130
A19996700,72192
A21034318,52355
A21060229,58200
A4793199,86771
A31180544,0590T
A31179712,96159
A32366967,80171
A25756969,90716
A24211152,11426
A21034488,61580
A23570454,23440
A21038609,81260
A32351161,35021
A4836651,86765
A19992607,41820
A21032373,35261
A19993296,27780
A27760006,0333T
A34767592,98976
A21053552,86490
A15886312,15934
A32362896,81406
A4861764,25443
A4935854,76536
A24206432,33265
A21032408,38724
A0783600,32800
A23573658,22856
A23571298,25150
A34773217,70558
A18512725,99476
A32363820,22870
A32355773,58263
A32366764,65755
A0729890,43652
A21053994,42415
A13079030,98968
A8578510,32215
A23574905,1018126
A21040266,82777
A4864239,60240
A4856446,39540
A21039334,92934
A24206897,78216
A24207972,00604
A21050820,29895
A23569700,25492
A19995238,81316
A34767541,92015
A32365484,99334
A21045537,57545
A19991844,33535
A21036235,57421
A13077434,4048F
A32361664,22551
A21045274,44640
A21050420,01924
A28578117,74018
A27760013,90620
A34768166,99426
A23576505,1010506
A4854106,57530
A24211530,35261
A21045902,69632
A1751048,80428
A19992365,0107T
A29928937,99454
A32366426,44899
A32366551,54328
A21048297,24130
A21058695,83550
A18514220,74185
A23572819,21194
A34767138,21049
A32352488,96116
A32353835,64494
A21036597,86695
A1746847,64783
A17110451,22210
A4854140,39010
A21043980,82480
A21033543,26180
A23580486,1005313
A34772938,24115
A34774086,31631
A34771728,0021A
A31178818,0068U
A32353145,27615
A21039154,50728
A0783776,27722
A34774763,59320
A34772611,61576
A34767909,61692
A31180518,99474
A21057076,83885
A34769567,78472
A21053500,83876
A18515026,76775
A21042837,99283
A15887082,4168F
A34769093,87850
A18512698,93890
A2409864,76496
A32366591,59414
A19995547,0278T
A25756791,90660
A34767307,47540
A31179455,1035679
A32352040,81408
A4851283,23430
A4740247,58120
A24212719,77427
A21060159,53415
A25756110,32400
A19994046,21725
A25756487,73503
A34769669,95024
A32365410,96375
A32360791,86923
A1746794,75774
A0813753,55899
A19996597,60100
A18513145,37230
A32365633,11620
A23571979,20600
A32351270,37785
A32358685,87486
A18513188,49900
A8577681,28020
A21041950,61750
A23577020,27425
A23581078,27035
A13077607,4073F
A19995091,63200
A4850472,31515
A34770625,83521
A21040249,82387
A23579469,25210
A32360244,63091
A23577903,28280
A21042945,83690
A3859469,24587
A24206751,64874
A24209015,36581
A24208960,35121
A15885821,00550
A21046575,33369
A1746237,80061
A34772001,42960
A32366646,63005
A11000677,58145
A4855391,61601
A23573618,20930
A8575935,86367
A27406140,0414T
A4854611,31820
A32354009,78291
A13079412,3200F
A23568427,37239
A24210387,80354
A34769297,26720
A27406141,0416T
A32355318,31633
A32364361,50433
A4738590,46611
A21035366,32556
A21045552,58558
A19992399,36253
A34775236,35621
A34771057,62350
A21058964,00126
A18514511,01480
A32353325,35121
A32353051,25024
A19991884,42305
A21057621,67225
A23579016,33256
A34768006,86053
A24212351,35646
A21043112,00220
A21037402,28106
A27406249,92242
A34775137,25645
A21035979,32551
A1414635,82379
A15885644,95803
A32367191,82731
A32359808,35121
A32353763,63076
A32358735,88388
A34768345,33523
A2409655,61340
A4849718,29450
A27405907,62327
A19994495,86022
A19992493,01969
A13077981,77372
A17110623,3491F
A0676756,57000
A15885921,21925
A21058850,92614
A18513433,87252
A17110233,46320
A19994019,6110F
A32363789,21184
A32357599,34706
A17110990,26260
A1747903,21138
A19995045,58558
A21037881,47015
A27406198,62322
A32363027,87510
A0677102,86920
A24212415,50700
A21034181,46740
A32351746,73050
A23576077,20526
A19991836,32960
A0965015,86340
A34767904,61315
A18512668,90585
A17111022,87153
A0759533,27151
A21037159,24125
A21049902,88302
A23579412,22533
A19994185,44620
A11000806,3017F
A34771237,95926
A17111373,33982
A32351870,78831
A21031768,00300
A19992738,61559
A21031831,50576
A0698188,42808
A24212580,64716
A0723567,62294
A18513390,76802
A0792973,67255
A34767121,15156
A34769489,63621
A21041947,61711
A23574375,16035
A28578384,15733
A21037301,27217
A21046246,88304
A32363976,28735
A32360959,90377
A4849714,29305
A21050364,84586
A1746049,94015
A19996654,64782
A23576237,27823
A24208320,63075
A21060503,64766
A23568263,1007021
A34767258,36620
